nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure
      1054, 6.856760171E-03, 7.840620967E-04, 9.628120515E-03, 9.999330444E+06
      1055, 6.832198492E-03, 9.675271028E-04, 9.628100776E-03, 9.999328163E+06
      1056, 6.803672657E-03, 1.150400761E-03, 9.628073954E-03, 9.999326283E+06
      1057, 6.771260981E-03, 1.332624546E-03, 9.628098056E-03, 9.999325289E+06
      1058, 6.732432341E-03, 1.513594629E-03, 9.628103681E-03, 9.999325369E+06
      1059, 6.689106675E-03, 1.693533419E-03, 9.628076351E-03, 9.999326439E+06
      1060, 6.642327836E-03, 1.872600719E-03, 9.628093372E-03, 9.999328058E+06
      1061, 6.589629284E-03, 2.050016851E-03, 9.628088590E-03, 9.999329660E+06
      1062, 6.532111202E-03, 2.225928331E-03, 9.628096604E-03, 9.999330574E+06
      1063, 6.470102205E-03, 2.400308834E-03, 9.628099594E-03, 9.999330791E+06
      1064, 6.403409747E-03, 2.572951616E-03, 9.628100896E-03, 9.999330588E+06
      1065, 6.332110778E-03, 2.743742076E-03, 9.628101815E-03, 9.999330855E+06
      1066, 6.256256186E-03, 2.912556834E-03, 9.628102232E-03, 9.999332187E+06
      1067, 6.219348233E-03, 2.990838311E-03, 9.628091648E-03, 9.999333463E+06
      1068, 6.181186817E-03, 3.068516461E-03, 9.628100778E-03, 9.999335120E+06
      1069, 6.142474496E-03, 3.145922009E-03, 9.628094182E-03, 9.999336945E+06
      1070, 6.102247106E-03, 3.222551221E-03, 9.628099713E-03, 9.999338773E+06
      1071, 6.061752923E-03, 3.299040590E-03, 9.628097212E-03, 9.999340287E+06
      1072, 6.019487398E-03, 3.374565763E-03, 9.628099071E-03, 9.999341292E+06
      1073, 5.977216743E-03, 3.450089247E-03, 9.628100685E-03, 9.999341631E+06
      1074, 5.933142904E-03, 3.524168104E-03, 9.628099120E-03, 9.999341249E+06
      1075, 5.889047935E-03, 3.598233181E-03, 9.628097266E-03, 9.999340245E+06
      1076, 5.843289790E-03, 3.671282213E-03, 9.628099897E-03, 9.999338774E+06
      1077, 5.797227468E-03, 3.744139017E-03, 9.628094376E-03, 9.999337092E+06
      1078, 5.749807744E-03, 3.816119558E-03, 9.628101143E-03, 9.999335409E+06
      1079, 5.701812029E-03, 3.887716867E-03, 9.628092047E-03, 9.999334020E+06
      1080, 5.652753583E-03, 3.958590186E-03, 9.628102838E-03, 9.999332950E+06
      1081, 5.544553919E-03, 4.108770090E-03, 9.628102578E-03, 9.999332165E+06
      1082, 5.432362675E-03, 4.255994077E-03, 9.628101805E-03, 9.999332209E+06
      1083, 5.316260978E-03, 4.400156079E-03, 9.628100620E-03, 9.999332460E+06
      1084, 5.196309883E-03, 4.541132302E-03, 9.628097739E-03, 9.999332370E+06
      1085, 5.072775197E-03, 4.678977398E-03, 9.628089801E-03, 9.999331415E+06
      1086, 4.945517130E-03, 4.813391908E-03, 9.628089499E-03, 9.999329970E+06
      1087, 4.813892645E-03, 4.943532594E-03, 9.628077633E-03, 9.999328551E+06
      1088, 4.679808283E-03, 5.071146772E-03, 9.628104970E-03, 9.999327757E+06
      1089, 4.542481944E-03, 5.195273133E-03, 9.628092581E-03, 9.999327831E+06
      1090, 4.400954482E-03, 5.314579101E-03, 9.628075149E-03, 9.999329024E+06
      1091, 4.256915419E-03, 5.430846428E-03, 9.628101835E-03, 9.999330979E+06
      1092, 4.110332588E-03, 5.543915132E-03, 9.628117864E-03, 9.999333285E+06
      1093, 3.959550215E-03, 5.651316838E-03, 9.628080791E-03, 9.999335375E+06
      1094, 3.889110603E-03, 5.701225277E-03, 9.628115573E-03, 9.999336357E+06
      1095, 3.816917564E-03, 5.748555855E-03, 9.628102934E-03, 9.999337147E+06
      1096, 3.744731462E-03, 5.795881885E-03, 9.628090297E-03, 9.999337814E+06
      1097, 3.672515739E-03, 5.843175167E-03, 9.628108059E-03, 9.999338316E+06
      1098, 3.598585747E-03, 5.887736895E-03, 9.628103558E-03, 9.999338643E+06
      1099, 3.524661781E-03, 5.932294991E-03, 9.628099059E-03, 9.999338863E+06
      1100, 3.450737889E-03, 5.976853355E-03, 9.628093200E-03, 9.999338941E+06
      1101, 6.892657432E-03, 1.511800857E-12, 9.819341900E-03, 9.999321555E+06
      1102, 6.891042808E-03, 8.566631614E-05, 9.819346094E-03, 9.999321476E+06
      1103, 6.889428349E-03, 1.713326341E-04, 9.819350554E-03, 9.999321247E+06
      1104, 6.887813760E-03, 2.570055500E-04, 9.819355015E-03, 9.999320909E+06
      1105, 6.883059458E-03, 3.425640165E-04, 9.819337044E-03, 9.999320388E+06
      1106, 6.878202728E-03, 4.281104196E-04, 9.819349576E-03, 9.999319697E+06
      1107, 6.873345559E-03, 5.136645524E-04, 9.819362108E-03, 9.999318868E+06
      1108, 6.865522521E-03, 5.990020407E-04, 9.819327035E-03, 9.999317847E+06
      1109, 6.848001366E-03, 7.830358950E-04, 9.819367542E-03, 9.999315659E+06
      1110, 6.823471711E-03, 9.662687995E-04, 9.819347826E-03, 9.999313285E+06
      1111, 6.794982781E-03, 1.148911152E-03, 9.819321041E-03, 9.999311323E+06
      1112, 6.762612806E-03, 1.330904544E-03, 9.819345141E-03, 9.999310284E+06
      1113, 6.723833278E-03, 1.511645738E-03, 9.819350726E-03, 9.999310363E+06
      1114, 6.680562939E-03, 1.691357087E-03, 9.819323438E-03, 9.999311477E+06
      1115, 6.633843556E-03, 1.870198092E-03, 9.819340450E-03, 9.999313165E+06
      1116, 6.581211765E-03, 2.047390053E-03, 9.819335663E-03, 9.999314836E+06
      1117, 6.523766501E-03, 2.223079294E-03, 9.819343667E-03, 9.999315793E+06
      1118, 6.461817210E-03, 2.397232575E-03, 9.819345732E-03, 9.999316019E+06
      1119, 6.395210727E-03, 2.569657428E-03, 9.819347109E-03, 9.999315794E+06
      1120, 6.324003841E-03, 2.740232583E-03, 9.819348123E-03, 9.999316034E+06
      1121, 6.248247366E-03, 2.908834846E-03, 9.819348655E-03, 9.999317380E+06
      1122, 6.211388485E-03, 2.987018518E-03, 9.819338221E-03, 9.999318693E+06
      1123, 6.173275323E-03, 3.064598446E-03, 9.819347335E-03, 9.999320410E+06
      1124, 6.134614678E-03, 3.141907465E-03, 9.819340900E-03, 9.999322310E+06
      1125, 6.094438181E-03, 3.218439732E-03, 9.819346423E-03, 9.999324218E+06
      1126, 6.053998184E-03, 3.294833891E-03, 9.819344094E-03, 9.999325801E+06
      1127, 6.011786155E-03, 3.370263470E-03, 9.819345951E-03, 9.999326853E+06
      1128, 5.969572501E-03, 3.445693324E-03, 9.819347747E-03, 9.999327206E+06
      1129, 5.925552844E-03, 3.519672548E-03, 9.819346000E-03, 9.999326802E+06
      1130, 5.881515849E-03, 3.593640246E-03, 9.819344148E-03, 9.999325746E+06
      1131, 5.835814554E-03, 3.666591214E-03, 9.819346605E-03, 9.999324200E+06
      1132, 5.789812765E-03, 3.739352272E-03, 9.819341093E-03, 9.999322431E+06
      1133, 5.742452580E-03, 3.811236438E-03, 9.819347699E-03, 9.999320665E+06
      1134, 5.694519909E-03, 3.882739703E-03, 9.819338618E-03, 9.999319209E+06
      1135, 5.645523632E-03, 3.953518407E-03, 9.819349259E-03, 9.999318093E+06
      1136, 5.537458820E-03, 4.103507120E-03, 9.819348884E-03, 9.999317281E+06
      1137, 5.425407866E-03, 4.250543725E-03, 9.819348016E-03, 9.999317339E+06
      1138, 5.309451753E-03, 4.394522293E-03, 9.819346755E-03, 9.999317607E+06
      1139, 5.189667463E-03, 4.535333199E-03, 9.819344799E-03, 9.999317507E+06
      1140, 5.066288690E-03, 4.673004101E-03, 9.819336872E-03, 9.999316502E+06
      1141, 4.939191253E-03, 4.807248717E-03, 9.819336580E-03, 9.999314983E+06
      1142, 4.807732870E-03, 4.937224748E-03, 9.819324717E-03, 9.999313487E+06
      1143, 4.673817617E-03, 5.064677211E-03, 9.819352012E-03, 9.999312642E+06
      1144, 4.536664875E-03, 5.188646659E-03, 9.819339670E-03, 9.999312706E+06
      1145, 4.395315903E-03, 5.307801239E-03, 9.819322232E-03, 9.999313938E+06
      1146, 4.251458518E-03, 5.423920866E-03, 9.819348882E-03, 9.999315967E+06
      1147, 4.105061118E-03, 5.536846533E-03, 9.819364936E-03, 9.999318360E+06
      1148, 3.954468976E-03, 5.644111572E-03, 9.819327871E-03, 9.999320528E+06
      1149, 3.884121999E-03, 5.693953289E-03, 9.819362611E-03, 9.999321546E+06
      1150, 3.812024428E-03, 5.741221277E-03, 9.819349989E-03, 9.999322364E+06
      1151, 3.739933781E-03, 5.788484726E-03, 9.819337369E-03, 9.999323054E+06
      1152, 3.667813317E-03, 5.835715095E-03, 9.819355109E-03, 9.999323572E+06
      1153, 3.593981095E-03, 5.880217891E-03, 9.819350614E-03, 9.999323910E+06
      1154, 3.520154885E-03, 5.924717064E-03, 9.819346121E-03, 9.999324137E+06
      1155, 3.446328751E-03, 5.969216504E-03, 9.819340313E-03, 9.999324217E+06
      1156, 6.883839158E-03, 1.511800867E-12, 1.001058898E-02, 9.999306674E+06
      1157, 6.882226662E-03, 8.555290279E-05, 1.001059316E-02, 9.999306593E+06
      1158, 6.880614340E-03, 1.711058076E-04, 1.001059761E-02, 9.999306357E+06
      1159, 6.879001895E-03, 2.566653013E-04, 1.001060207E-02, 9.999306008E+06
      1160, 6.874254335E-03, 3.421105227E-04, 1.001058412E-02, 9.999305470E+06
      1161, 6.869404035E-03, 4.275436727E-04, 1.001059663E-02, 9.999304756E+06
      1162, 6.864553297E-03, 5.129845384E-04, 1.001060915E-02, 9.999303898E+06
      1163, 6.856741495E-03, 5.982091275E-04, 1.001057412E-02, 9.999302839E+06
      1164, 6.839242534E-03, 7.820098885E-04, 1.001061457E-02, 9.999300565E+06
      1165, 6.814744869E-03, 9.650108547E-04, 1.001059488E-02, 9.999298094E+06
      1166, 6.786292811E-03, 1.147422037E-03, 1.001056813E-02, 9.999296047E+06
      1167, 6.753964496E-03, 1.329185121E-03, 1.001059222E-02, 9.999294958E+06
      1168, 6.715234066E-03, 1.509697488E-03, 1.001059777E-02, 9.999295036E+06
      1169, 6.672019028E-03, 1.689181439E-03, 1.001057053E-02, 9.999296195E+06
      1170, 6.625359082E-03, 1.867796139E-03, 1.001058752E-02, 9.999297957E+06
      1171, 6.572794056E-03, 2.044763878E-03, 1.001058273E-02, 9.999299700E+06
      1172, 6.515421627E-03, 2.220230807E-03, 1.001059072E-02, 9.999300705E+06
      1173, 6.453543324E-03, 2.394160946E-03, 1.001059242E-02, 9.999300946E+06
      1174, 6.387021840E-03, 2.566367674E-03, 1.001059382E-02, 9.999300708E+06
      1175, 6.315905841E-03, 2.736727138E-03, 1.001059487E-02, 9.999300926E+06
      1176, 6.240246095E-03, 2.905116319E-03, 1.001059545E-02, 9.999302289E+06
      1177, 6.203434736E-03, 2.983201450E-03, 1.001058509E-02, 9.999303639E+06
      1178, 6.165369820E-03, 3.060683174E-03, 1.001059419E-02, 9.999305418E+06
      1179, 6.126759071E-03, 3.137894808E-03, 1.001058783E-02, 9.999307395E+06
      1180, 6.086633441E-03, 3.214330179E-03, 1.001059334E-02, 9.999309384E+06
      1181, 6.046245666E-03, 3.290628158E-03, 1.001059108E-02, 9.999311038E+06
      1182, 6.004087089E-03, 3.365962222E-03, 1.001059294E-02, 9.999312137E+06
      1183, 5.961928009E-03, 3.441297184E-03, 1.001059480E-02, 9.999312505E+06
      1184, 5.917964825E-03, 3.515178258E-03, 1.001059299E-02, 9.999312082E+06
      1185, 5.873985749E-03, 3.589048672E-03, 1.001059114E-02, 9.999310974E+06
      1186, 5.828343137E-03, 3.661902819E-03, 1.001059352E-02, 9.999309351E+06
      1187, 5.782401842E-03, 3.734568194E-03, 1.001058802E-02, 9.999307496E+06
      1188, 5.735102811E-03, 3.806357108E-03, 1.001059455E-02, 9.999305645E+06
      1189, 5.687233161E-03, 3.877766360E-03, 1.001058549E-02, 9.999304122E+06
      1190, 5.638300462E-03, 3.948451443E-03, 1.001059605E-02, 9.999302960E+06
      1191, 5.530371696E-03, 4.098249866E-03, 1.001059563E-02, 9.999302117E+06
      1192, 5.418461952E-03, 4.245099921E-03, 1.001059473E-02, 9.999302184E+06
      1193, 5.302652105E-03, 4.388895820E-03, 1.001059344E-02, 9.999302463E+06
      1194, 5.183025422E-03, 4.529533664E-03, 1.001059185E-02, 9.999302347E+06
      1195, 5.059802630E-03, 4.667030336E-03, 1.001058394E-02, 9.999301287E+06
      1196, 4.932865860E-03, 4.801105022E-03, 1.001058366E-02, 9.999299691E+06
      1197, 4.801573602E-03, 4.930916413E-03, 1.001057180E-02, 9.999298113E+06
      1198, 4.667827438E-03, 5.058207211E-03, 1.001059905E-02, 9.999297216E+06
      1199, 4.530848247E-03, 5.182019788E-03, 1.001058676E-02, 9.999297268E+06
      1200, 4.389677717E-03, 5.301023065E-03, 1.001056932E-02, 9.999298543E+06
      1201, 4.246001909E-03, 5.416995087E-03, 1.001059593E-02, 9.999300649E+06
      1202, 4.099789807E-03, 5.529777818E-03, 1.001061201E-02, 9.999303134E+06
      1203, 3.949387736E-03, 5.636906303E-03, 1.001057495E-02, 9.999305385E+06
      1204, 3.879133396E-03, 5.686681303E-03, 1.001060965E-02, 9.999306441E+06
      1205, 3.807131293E-03, 5.733886703E-03, 1.001059704E-02, 9.999307288E+06
      1206, 3.735136102E-03, 5.781087569E-03, 1.001058444E-02, 9.999308002E+06
      1207, 3.663110898E-03, 5.828255027E-03, 1.001060216E-02, 9.999308537E+06
      1208, 3.589376451E-03, 5.872698901E-03, 1.001059767E-02, 9.999308886E+06
      1209, 3.515647997E-03, 5.917139150E-03, 1.001059318E-02, 9.999309120E+06
      1210, 3.441919613E-03, 5.961579653E-03, 1.001058743E-02, 9.999309203E+06
      1211, 6.875020884E-03, 1.511800876E-12, 1.020183606E-02, 9.999291488E+06
      1212, 6.873410519E-03, 8.543948945E-05, 1.020184022E-02, 9.999291405E+06
      1213, 6.871800334E-03, 1.708789810E-04, 1.020184467E-02, 9.999291162E+06
      1214, 6.870190026E-03, 2.563250524E-04, 1.020184912E-02, 9.999290802E+06
      1215, 6.865449209E-03, 3.416570287E-04, 1.020183119E-02, 9.999290246E+06
      1216, 6.860605338E-03, 4.269769255E-04, 1.020184369E-02, 9.999289508E+06
      1217, 6.855761030E-03, 5.123045241E-04, 1.020185619E-02, 9.999288620E+06
      1218, 6.847960466E-03, 5.974162139E-04, 1.020182120E-02, 9.999287521E+06
      1219, 6.830483685E-03, 7.809840114E-04, 1.020186160E-02, 9.999285157E+06
      1220, 6.806017985E-03, 9.637531487E-04, 1.020184193E-02, 9.999282583E+06
      1221, 6.777602776E-03, 1.145933250E-03, 1.020181522E-02, 9.999280445E+06
      1222, 6.745316098E-03, 1.327466083E-03, 1.020183931E-02, 9.999279305E+06
      1223, 6.706634757E-03, 1.507749666E-03, 1.020184482E-02, 9.999279380E+06
      1224, 6.663475002E-03, 1.687006246E-03, 1.020181762E-02, 9.999280587E+06
      1225, 6.616874478E-03, 1.865394634E-03, 1.020183460E-02, 9.999282426E+06
      1226, 6.564376220E-03, 2.042138118E-03, 1.020182981E-02, 9.999284246E+06
      1227, 6.507076637E-03, 2.217382688E-03, 1.020183779E-02, 9.999285300E+06
      1228, 6.445276841E-03, 2.391092402E-03, 1.020183948E-02, 9.999285560E+06
      1229, 6.378839706E-03, 2.563080874E-03, 1.020184089E-02, 9.999285311E+06
      1230, 6.307813797E-03, 2.733224390E-03, 1.020184193E-02, 9.999285509E+06
      1231, 6.232249854E-03, 2.901400098E-03, 1.020184251E-02, 9.999286890E+06
      1232, 6.195484978E-03, 2.979386216E-03, 1.020183217E-02, 9.999288279E+06
      1233, 6.157468293E-03, 3.056769765E-03, 1.020184125E-02, 9.999290122E+06
      1234, 6.118906246E-03, 3.133883457E-03, 1.020183490E-02, 9.999292180E+06
      1235, 6.078831457E-03, 3.210221980E-03, 1.020184041E-02, 9.999294255E+06
      1236, 6.038494588E-03, 3.286423143E-03, 1.020183815E-02, 9.999295983E+06
      1237, 5.996389428E-03, 3.361661753E-03, 1.020184000E-02, 9.999297132E+06
      1238, 5.954283767E-03, 3.436901261E-03, 1.020184186E-02, 9.999297516E+06
      1239, 5.910378123E-03, 3.510684886E-03, 1.020184005E-02, 9.999297073E+06
      1240, 5.866456939E-03, 3.584458060E-03, 1.020183820E-02, 9.999295912E+06
      1241, 5.820874240E-03, 3.657216200E-03, 1.020184058E-02, 9.999294210E+06
      1242, 5.774993420E-03, 3.729785921E-03, 1.020183509E-02, 9.999292265E+06
      1243, 5.727756626E-03, 3.801480320E-03, 1.020184161E-02, 9.999290326E+06
      1244, 5.679949989E-03, 3.872795572E-03, 1.020183256E-02, 9.999288733E+06
      1245, 5.631081813E-03, 3.943387687E-03, 1.020184311E-02, 9.999287522E+06
      1246, 5.523289889E-03, 4.092996421E-03, 1.020184269E-02, 9.999286649E+06
      1247, 5.411521966E-03, 4.239660480E-03, 1.020184179E-02, 9.999286724E+06
      1248, 5.295858840E-03, 4.383274221E-03, 1.020184050E-02, 9.999287014E+06
      1249, 5.176383632E-03, 4.523733838E-03, 1.020183891E-02, 9.999286878E+06
      1250, 5.053316870E-03, 4.661056260E-03, 1.020183101E-02, 9.999285763E+06
      1251, 4.926540789E-03, 4.794960990E-03, 1.020183074E-02, 9.999284085E+06
      1252, 4.795414672E-03, 4.924607753E-03, 1.020181889E-02, 9.999282422E+06
      1253, 4.661837584E-03, 5.051736918E-03, 1.020184610E-02, 9.999281469E+06
      1254, 4.525031913E-03, 5.175392651E-03, 1.020183385E-02, 9.999281511E+06
      1255, 4.384039793E-03, 5.294244681E-03, 1.020181640E-02, 9.999282830E+06
      1256, 4.240545493E-03, 5.410069163E-03, 1.020184298E-02, 9.999285018E+06
      1257, 4.094518603E-03, 5.522709027E-03, 1.020185908E-02, 9.999287601E+06
      1258, 3.944306495E-03, 5.629701034E-03, 1.020182203E-02, 9.999289939E+06
      1259, 3.874144787E-03, 5.679409308E-03, 1.020185669E-02, 9.999291035E+06
      1260, 3.802238160E-03, 5.726552130E-03, 1.020184410E-02, 9.999291912E+06
      1261, 3.730338424E-03, 5.773690415E-03, 1.020183151E-02, 9.999292651E+06
      1262, 3.658408480E-03, 5.820794962E-03, 1.020184921E-02, 9.999293204E+06
      1263, 3.584771813E-03, 5.865179919E-03, 1.020184473E-02, 9.999293565E+06
      1264, 3.511141115E-03, 5.909561245E-03, 1.020184025E-02, 9.999293807E+06
      1265, 3.437510475E-03, 5.953942802E-03, 1.020183454E-02, 9.999293892E+06
      1266, 6.866202609E-03, 1.511800886E-12, 1.039308314E-02, 9.999275992E+06
      1267, 6.864594375E-03, 8.532607611E-05, 1.039308728E-02, 9.999275906E+06
      1268, 6.862986328E-03, 1.706521545E-04, 1.039309172E-02, 9.999275655E+06
      1269, 6.861378158E-03, 2.559848035E-04, 1.039309617E-02, 9.999275284E+06
      1270, 6.856644082E-03, 3.412035346E-04, 1.039307826E-02, 9.999274710E+06
      1271, 6.851806641E-03, 4.264101782E-04, 1.039309074E-02, 9.999273947E+06
      1272, 6.846968763E-03, 5.116245098E-04, 1.039310323E-02, 9.999273026E+06
      1273, 6.839179438E-03, 5.966233004E-04, 1.039306828E-02, 9.999271886E+06
      1274, 6.821724836E-03, 7.799581333E-04, 1.039310863E-02, 9.999269427E+06
      1275, 6.797291102E-03, 9.624954422E-04, 1.039308899E-02, 9.999266745E+06
      1276, 6.768912741E-03, 1.144444464E-03, 1.039306231E-02, 9.999264512E+06
      1277, 6.736667690E-03, 1.325747044E-03, 1.039308640E-02, 9.999263317E+06
      1278, 6.698035447E-03, 1.505801843E-03, 1.039309187E-02, 9.999263390E+06
      1279, 6.654930975E-03, 1.684831053E-03, 1.039306471E-02, 9.999264647E+06
      1280, 6.608389873E-03, 1.862993130E-03, 1.039308169E-02, 9.999266566E+06
      1281, 6.555958384E-03, 2.039512358E-03, 1.039307689E-02, 9.999268464E+06
      1282, 6.498731648E-03, 2.214534569E-03, 1.039308486E-02, 9.999269571E+06
      1283, 6.437010359E-03, 2.388023857E-03, 1.039308655E-02, 9.999269847E+06
      1284, 6.370657572E-03, 2.559794074E-03, 1.039308795E-02, 9.999269584E+06
      1285, 6.299721754E-03, 2.729721643E-03, 1.039308900E-02, 9.999269758E+06
      1286, 6.224253614E-03, 2.897683877E-03, 1.039308958E-02, 9.999271158E+06
      1287, 6.187535220E-03, 2.975570982E-03, 1.039307924E-02, 9.999272587E+06
      1288, 6.149566766E-03, 3.052856356E-03, 1.039308832E-02, 9.999274499E+06
      1289, 6.111053420E-03, 3.129872106E-03, 1.039308197E-02, 9.999276642E+06
      1290, 6.071029473E-03, 3.206113780E-03, 1.039308747E-02, 9.999278810E+06
      1291, 6.030743502E-03, 3.282218123E-03, 1.039308522E-02, 9.999280618E+06
      1292, 5.988691768E-03, 3.357361284E-03, 1.039308707E-02, 9.999281821E+06
      1293, 5.946639525E-03, 3.432505338E-03, 1.039308892E-02, 9.999282225E+06
      1294, 5.902791422E-03, 3.506191513E-03, 1.039308712E-02, 9.999281760E+06
      1295, 5.858928130E-03, 3.579867448E-03, 1.039308527E-02, 9.999280542E+06
      1296, 5.813405342E-03, 3.652529581E-03, 1.039308765E-02, 9.999278756E+06
      1297, 5.767584998E-03, 3.725003649E-03, 1.039308216E-02, 9.999276716E+06
      1298, 5.720410440E-03, 3.796603532E-03, 1.039308868E-02, 9.999274684E+06
      1299, 5.672666816E-03, 3.867824786E-03, 1.039307964E-02, 9.999273017E+06
      1300, 5.623863164E-03, 3.938323930E-03, 1.039309017E-02, 9.999271755E+06
      1301, 5.516208081E-03, 4.087742977E-03, 1.039308975E-02, 9.999270854E+06
      1302, 5.404581981E-03, 4.234221039E-03, 1.039308885E-02, 9.999270942E+06
      1303, 5.289065576E-03, 4.377652622E-03, 1.039308756E-02, 9.999271244E+06
      1304, 5.169741843E-03, 4.517934013E-03, 1.039308598E-02, 9.999271092E+06
      1305, 5.046831109E-03, 4.655082183E-03, 1.039307808E-02, 9.999269919E+06
      1306, 4.920215718E-03, 4.788816958E-03, 1.039307782E-02, 9.999268156E+06
      1307, 4.789255743E-03, 4.918299092E-03, 1.039306598E-02, 9.999266405E+06
      1308, 4.655847730E-03, 5.045266625E-03, 1.039309315E-02, 9.999265394E+06
      1309, 4.519215579E-03, 5.168765515E-03, 1.039308095E-02, 9.999265426E+06
      1310, 4.378401869E-03, 5.287466298E-03, 1.039306349E-02, 9.999266792E+06
      1311, 4.235089077E-03, 5.403143240E-03, 1.039309003E-02, 9.999269067E+06
      1312, 4.089247397E-03, 5.515640236E-03, 1.039310616E-02, 9.999271752E+06
      1313, 3.939225255E-03, 5.622495764E-03, 1.039306911E-02, 9.999274182E+06
      1314, 3.869156179E-03, 5.672137313E-03, 1.039310372E-02, 9.999275320E+06
      1315, 3.797345026E-03, 5.719217557E-03, 1.039309115E-02, 9.999276229E+06
      1316, 3.725540745E-03, 5.766293260E-03, 1.039307858E-02, 9.999276994E+06
      1317, 3.653706062E-03, 5.813334896E-03, 1.039309626E-02, 9.999277567E+06
      1318, 3.580167174E-03, 5.857660937E-03, 1.039309179E-02, 9.999277940E+06
      1319, 3.506634233E-03, 5.901983340E-03, 1.039308731E-02, 9.999278189E+06
      1320, 3.433101337E-03, 5.946305951E-03, 1.039308165E-02, 9.999278277E+06
      1321, 6.857384335E-03, 1.511800896E-12, 1.058433022E-02, 9.999260177E+06
      1322, 6.855778232E-03, 8.521266276E-05, 1.058433434E-02, 9.999260088E+06
      1323, 6.854172322E-03, 1.704253279E-04, 1.058433878E-02, 9.999259830E+06
      1324, 6.852566289E-03, 2.556445547E-04, 1.058434322E-02, 9.999259447E+06
      1325, 6.847838955E-03, 3.407500406E-04, 1.058432533E-02, 9.999258854E+06
      1326, 6.843007944E-03, 4.258434309E-04, 1.058433780E-02, 9.999258064E+06
      1327, 6.838176497E-03, 5.109444954E-04, 1.058435027E-02, 9.999257111E+06
      1328, 6.830398409E-03, 5.958303869E-04, 1.058431536E-02, 9.999255926E+06
      1329, 6.812965987E-03, 7.789322552E-04, 1.058435566E-02, 9.999253368E+06
      1330, 6.788564218E-03, 9.612377357E-04, 1.058433604E-02, 9.999250572E+06
      1331, 6.760222707E-03, 1.142955678E-03, 1.058430940E-02, 9.999248239E+06
      1332, 6.728019280E-03, 1.324028003E-03, 1.058433349E-02, 9.999246987E+06
      1333, 6.689436137E-03, 1.503854020E-03, 1.058433893E-02, 9.999247056E+06
      1334, 6.646386948E-03, 1.682655860E-03, 1.058431180E-02, 9.999248366E+06
      1335, 6.599905269E-03, 1.860591625E-03, 1.058432877E-02, 9.999250369E+06
      1336, 6.547540549E-03, 2.036886598E-03, 1.058432396E-02, 9.999252348E+06
      1337, 6.490386658E-03, 2.211686450E-03, 1.058433192E-02, 9.999253509E+06
      1338, 6.428743877E-03, 2.384955313E-03, 1.058433361E-02, 9.999253801E+06
      1339, 6.362475438E-03, 2.556507274E-03, 1.058433501E-02, 9.999253521E+06
      1340, 6.291629711E-03, 2.726218896E-03, 1.058433606E-02, 9.999253667E+06
      1341, 6.216257373E-03, 2.893967657E-03, 1.058433664E-02, 9.999255084E+06
      1342, 6.179585462E-03, 2.971755747E-03, 1.058432632E-02, 9.999256555E+06
      1343, 6.141665239E-03, 3.048942947E-03, 1.058433538E-02, 9.999258538E+06
      1344, 6.103200595E-03, 3.125860755E-03, 1.058432904E-02, 9.999260774E+06
      1345, 6.063227489E-03, 3.202005581E-03, 1.058433454E-02, 9.999263038E+06
      1346, 6.022992416E-03, 3.278013102E-03, 1.058433229E-02, 9.999264933E+06
      1347, 5.980994107E-03, 3.353060815E-03, 1.058433414E-02, 9.999266195E+06
      1348, 5.938995282E-03, 3.428109415E-03, 1.058433598E-02, 9.999266619E+06
      1349, 5.895204720E-03, 3.501698141E-03, 1.058433418E-02, 9.999266133E+06
      1350, 5.851399320E-03, 3.575276836E-03, 1.058433234E-02, 9.999264854E+06
      1351, 5.805936445E-03, 3.647842962E-03, 1.058433471E-02, 9.999262980E+06
      1352, 5.760176575E-03, 3.720221377E-03, 1.058432923E-02, 9.999260839E+06
      1353, 5.713064255E-03, 3.791726745E-03, 1.058433574E-02, 9.999258708E+06
      1354, 5.665383644E-03, 3.862853999E-03, 1.058432671E-02, 9.999256964E+06
      1355, 5.616644514E-03, 3.933260174E-03, 1.058433723E-02, 9.999255650E+06
      1356, 5.509126273E-03, 4.082489532E-03, 1.058433681E-02, 9.999254722E+06
      1357, 5.397641996E-03, 4.228781598E-03, 1.058433591E-02, 9.999254828E+06
      1358, 5.282272312E-03, 4.372031023E-03, 1.058433463E-02, 9.999255148E+06
      1359, 5.163100053E-03, 4.512134188E-03, 1.058433304E-02, 9.999254979E+06
      1360, 5.040345348E-03, 4.649108106E-03, 1.058432516E-02, 9.999253748E+06
      1361, 4.913890647E-03, 4.782672926E-03, 1.058432491E-02, 9.999251896E+06
      1362, 4.783096814E-03, 4.911990432E-03, 1.058431306E-02, 9.999250053E+06
      1363, 4.649857875E-03, 5.038796331E-03, 1.058434020E-02, 9.999248983E+06
      1364, 4.513399245E-03, 5.162138378E-03, 1.058432804E-02, 9.999249004E+06
      1365, 4.372763945E-03, 5.280687915E-03, 1.058431058E-02, 9.999250421E+06
      1366, 4.229632661E-03, 5.396217316E-03, 1.058433709E-02, 9.999252787E+06
      1367, 4.083976192E-03, 5.508571445E-03, 1.058435324E-02, 9.999255581E+06
      1368, 3.934144014E-03, 5.615290494E-03, 1.058431619E-02, 9.999258108E+06
      1369, 3.864167570E-03, 5.664865318E-03, 1.058435076E-02, 9.999259289E+06
      1370, 3.792451892E-03, 5.711882984E-03, 1.058433821E-02, 9.999260232E+06
